id,n,total_ha
13702,1,2.5703471968667087
13703,1,0.7684477466215845
13704,1,0.7684477466215845
13705,0,0
13706,2,2.924427437601937
13707,0,0
13708,0,0
13709,0,0
1371,2,6.861331710725743
13710,3,4.1027842307141515
13711,4,5.1780722303407964
13712,4,5.1780722303407964
13713,4,5.1780722303407964
13714,4,5.1780722303407964
13715,0,0
13716,3,4.059514203786547
13717,1,0.5017669455542811
13718,1,0.7684477466215845
13719,1,0.7684477466215845
1372,2,2.3842394850041657
13720,1,0.7684477466215845
13721,4,5.1780722303407964
13724,0,0
13725,0,0
13726,0,0
13727,2,2.1775782992774158
13728,2,1.4781177685522475
13729,1,0.8084910571405665
1373,2,1.8764680209436948
13730,3,2.4660171037708962
13731,2,2.1775782992774158
13732,1,1.3690872421368492
13733,0,0
13734,0,0
13735,2,2.1775782992774158
13736,4,3.8351043459077454
13737,1,1.3690872421368492
13738,1,1.3690872421368492
13739,0,0
1374,2,1.8764680209436948
13740,1,13.766002082718723
13741,1,0.5309127400124999
13742,1,0.5309127400124999
13743,2,39.51304482412188
13744,1,0.5309127400124999
13745,1,0.5309127400124999
13746,1,0.5309127400124999
13747,2,1.6287920758494439
13748,1,1.0978793358369439
13749,0,0
1375,2,1.8764680209436948
13750,0,0
13751,2,1.6287920758494439
13752,1,1.0978793358369439
13753,1,1.0978793358369439
13754,0,0
13755,4,3.2620489904844
13756,3,2.164169654647456
13757,0,0
13758,1,0.506643608017126
13759,3,2.164169654647456
1376,2,1.8764680209436948
13760,2,1.6287920758494439
13761,2,1.6045229438540698
13762,1,13.766002082718723
13763,0,0
13764,0,0
13765,1,1.3690872421368492
13766,1,0.9878993352186488
13767,2,1.6249997220398946
13768,1,0.6371003868212458
13769,1,0.6371003868212458
1377,2,1.8764680209436948
13770,0,0
13771,0,0
13772,1,13.766002082718723
13773,0,0
13774,0,0
13775,2,8.638693661354143
13776,3,9.879000238119383
13777,3,9.879000238119383
13778,1,6.547272149228611
13779,3,9.879000238119383
1378,1,0.669361621872423
13780,3,9.879000238119383
13781,3,9.879000238119383
13782,2,7.7875787259938525
13783,2,7.7875787259938525
13784,3,9.879000238119383
13785,3,9.879000238119383
13786,3,9.879000238119383
13787,1,1.2403065767652413
13788,2,7.7875787259938525
13789,3,8.792636892520646
1379,1,0.669361621872423
13790,1,1.2403065767652413
13791,2,2.2453647432920345
13792,1,1.2403065767652413
13793,1,1.2403065767652413
13794,2,2.5514093264172435
13795,2,2.5514093264172435
13796,1,6.547272149228611
13797,1,0.9666950888275169
13798,0,0
13799,1,2.0914215121255313
138,2,4.221306788368011
1380,1,1.714877863131743
13800,2,8.638693661354143
13801,3,9.879000238119383
13802,3,9.879000238119383
13803,2,8.638693661354143
13804,2,3.0581166009530483
13805,1,0.9666950888275169
13806,1,0.9666950888275169
13807,1,0.9666950888275169
13808,1,0.9666950888275169
13809,1,0.9666950888275169
1381,1,1.714877863131743
13810,1,2.0914215121255313
13811,2,2.5514093264172435
13812,1,1.3111027496520022
13813,2,2.2777978384795192
13814,1,0.9666950888275169
13815,2,2.2777978384795192
13816,2,2.2777978384795192
13817,1,1.3111027496520022
13818,1,302.3281561272618
13819,1,1.6790542021099477
1382,2,2.6347363306062297
13820,0,0
13821,2,2.683420535201393
13822,1,1.0043663330914452
13823,0,0
13824,0,0
13825,0,0
13826,1,302.3281561272618
13827,0,0
13828,2,2.3917906215708746
13829,1,1.0043663330914452
1383,0,0
13830,1,1.0043663330914452
13831,3,3.182246277200454
13832,2,303.04923585679285
13833,2,303.04923585679285
13834,1,2.9036233672759146
13835,1,2.9036233672759146
13836,0,0
13837,0,0
13838,1,0.9666950888275169
13839,1,0.9666950888275169
1384,1,1.714877863131743
13840,1,0.9666950888275169
13841,1,0.9666950888275169
13842,1,0.9666950888275169
13843,2,8.848085158959078
13844,1,7.881390070131561
13845,1,7.881390070131561
13846,1,7.881390070131561
13847,1,7.881390070131561
13848,1,7.881390070131561
13849,1,0.7753724404282403
1385,2,2.6347363306062297
13850,1,2.2748586154557766
13851,1,0.6305920257864113
13852,2,1.4712712459594768
13853,0,0
13854,0,0
13855,1,0.6305920257864113
13856,1,0.6305920257864113
13857,1,0.6305920257864113
13858,3,2.7564487683307903
13859,2,1.974806790670153
1386,2,2.6347363306062297
13860,2,2.125856742544379
13861,1,2.4548343247699274
13862,1,2.4548343247699274
13863,2,3.0502310558840167
13864,0,0
13865,0,0
13866,0,0
13867,0,0
13868,1,0.614388851036923
13869,1,0.614388851036923
1387,0,0
13870,2,1.3399613000113808
13871,1,0.614388851036923
13872,2,1.3399613000113808
13873,1,0.614388851036923
13874,2,1.3399613000113808
13875,1,0.614388851036923
13876,0,0
13877,0,0
13878,0,0
13879,0,0
1388,1,22.91290739918989
13880,0,0
13881,0,0
13882,0,0
13883,1,0.8667723023809958
13884,1,0.8667723023809958
13885,0,0
13886,0,0
13887,0,0
13888,0,0
13889,0,0
1389,2,23.832765866664378
13890,1,1.261538708943501
13891,1,1.261538708943501
13892,1,0.5110787009330932
13893,1,0.5110787009330932
13894,2,1.0235668612868059
13895,2,1.0235668612868059
13896,2,1.0235668612868059
13897,3,1.54280098644956
13898,3,1.54280098644956
13899,3,1.54280098644956
139,3,7.522370066888336
1390,1,0.9198584674744866
13900,3,1.54280098644956
13901,3,1.54280098644956
13902,3,1.54280098644956
13903,3,1.54280098644956
13904,2,1.031722285516467
13905,3,1.54280098644956
13906,2,1.031722285516467
13907,2,5.710645929562813
13908,3,7.262638494339772
13909,2,6.2591779980059945
1391,1,0.669361621872423
13910,3,7.522640845081233
13911,5,9.734339798757643
13912,1,1.5519925647769588
13913,0,0
13914,5,12.665758573132964
13915,1,3.5911251632747705
13916,2,4.799363620617403
13917,4,12.457124495575394
13918,0,0
13919,1,0.6597063888994511
1392,2,2.3842394850041657
13920,0,0
13921,2,2.8154554118521977
13922,1,1.5519925647769588
13923,3,11.898121142007605
13924,3,2.164169654647456
13925,1,0.506643608017126
13926,0,0
13927,0,0
13928,1,0.506643608017126
13929,2,1.6575260466303299
1393,1,0.669361621872423
13930,1,0.9878993352186488
13931,0,0
13932,0,0
13933,1,0.6371003868212458
13934,1,0.6371003868212458
13935,0,0
13938,2,1.8485079724060138
13939,2,1.8485079724060138
1394,2,1.8764680209436948
13940,2,3.7961339496480244
13941,1,2.5703471968667087
13942,1,2.5703471968667087
13943,1,1.4620815896702464
13944,0,0
13945,4,6.630352028314964
13946,5,9.713271200413955
13947,3,4.734599197477769
13948,1,1.9226859551050235
13949,0,0
1395,2,23.582269021062313
13950,2,1.8832609822414816
13951,2,1.4044756168014718
13952,2,2.5403366998232437
13953,5,4.896949826188898
13954,0,0
13955,3,2.54452178672459
13956,3,2.3574645230248104
13957,5,4.896949826188898
13958,5,3.982443126140861
13959,3,2.3574645230248104
1396,2,23.582269021062313
13960,4,3.1527468289822806
13961,4,3.092713094700221
13962,5,4.77471729192771
13963,6,7.883122494031815
13964,2,1.6026073897176887
13965,1,0.7657405323565006
13966,4,4.173490221726661
13967,5,9.96043193853614
13968,4,5.570250662581343
13969,2,3.8445051704386715
1397,1,0.669361621872423
13970,2,3.8445051704386715
13971,3,7.389549106527166
13972,2,6.623808574170665
13973,3,7.389549106527166
13974,2,3.045051419939462
13975,3,49.34758526257952
13976,1,0.5154185894558206
13977,0,0
13978,4,35.44321343350583
13979,1,1.8042367314886767
1398,1,22.91290739918989
13980,2,2.8313077723310793
13981,4,28.921079188297966
13982,4,28.921079188297966
13983,3,3.1712043340462257
13984,5,4.896949826188898
13985,7,32.03785780516029
13986,6,31.200990947799106
13987,4,29.576012344683054
13988,3,27.858609039345385
13989,4,28.489476673568365
1399,1,22.91290739918989
13990,4,5.005987197720632
13991,4,6.74679440232045
13992,2,5.227048133315984
13993,2,5.227048133315984
13994,4,31.40365297543388
13995,3,27.858609039345385
13996,4,6.580648566462845
13997,2,4.157033546590805
13998,2,4.157033546590805
13999,4,35.44321343350583
14,2,2.2879501903469968
140,3,7.522370066888336
1400,1,22.91290739918989
14000,5,36.47028447434823
14001,4,2.989337137931166
14002,1,1.0270710408424026
14003,4,27.66154548434217
14004,3,26.99355286173341
14005,2,26.485974822586307
14006,2,26.485974822586307
14007,4,27.66154548434217
14008,4,27.66154548434217
14009,3,26.634474443499766
1401,2,1.8764680209436948
14010,2,26.126896404352667
14011,2,26.176604842117893
14012,2,26.176604842117893
14013,2,26.176604842117893
14014,1,0.6612781289629173
14015,0,0
14016,1,0.6612781289629173
14017,0,0
14018,1,0.6612781289629173
14019,0,0
1402,2,1.8764680209436948
14020,0,0
14021,2,1.534649079989502
14022,2,1.1755706617558608
14023,2,1.1755706617558608
14024,0,0
14025,0,0
14026,0,0
14027,0,0
14028,3,26.634474443499766
14029,3,26.634474443499766
1403,2,1.8764680209436948
14030,0,0
14031,0,0
14032,0,0
14033,0,0
14034,0,0
14035,1,0.6679926226087614
14036,2,26.126896404352667
14037,2,26.126896404352667
14038,3,27.5179534825257
14039,1,1.341348640407808
1404,2,1.8764680209436948
14040,1,1.341348640407808
14041,1,1.341348640407808
14042,0,0
14043,1,0.6612781289629173
14044,0,0
14045,0,0
14046,0,0
14047,0,0
14048,0,0
14049,0,0
1405,3,24.789375420133585
14050,0,0
14051,0,0
14052,0,0
14053,0,0
14054,0,0
14055,3,5.2792057092592115
14056,2,3.371253061967529
14057,0,0
14058,0,0
14059,0,0
1406,2,23.582269021062313
14060,0,0
14061,0,0
14062,0,0
14063,0,0
14064,0,0
14065,0,0
14066,2,3.834434052950237
14067,2,3.834434052950237
14068,2,3.834434052950237
14069,2,3.834434052950237
1407,1,22.91290739918989
14070,3,5.2792057092592115
14071,0,0
14072,0,0
14073,0,0
14074,0,0
14075,0,0
14076,0,0
14077,0,0
14078,0,0
14079,0,0
1408,1,22.91290739918989
14080,0,0
14081,0,0
14082,0,0
14083,0,0
14084,0,0
14085,1,0.6291516379571054
14086,0,0
14087,0,0
14088,0,0
14089,0,0
1409,1,22.91290739918989
14090,0,0
14091,0,0
14092,1,1.9079526472916826
14093,0,0
14094,0,0
14095,0,0
14096,0,0
14097,1,0.6291516379571054
14098,0,0
14099,1,190.23509430581092
141,3,7.522370066888336
1410,1,22.91290739918989
14100,1,190.23509430581092
14101,2,192.1430469531026
14102,1,1.9079526472916826
14103,2,3.834434052950237
14104,2,192.1430469531026
14105,1,190.23509430581092
14106,0,0
14107,0,0
14108,0,0
14109,1,0.6291516379571054
1411,2,1.8764680209436948
14110,1,0.6291516379571054
14111,1,0.6291516379571054
14112,1,0.6291516379571054
14113,1,0.6291516379571054
14114,1,0.9305115653946996
14115,3,1.962834128800698
14116,1,0.5099892415365205
14117,2,1.0323225634059985
14118,3,191.67559511274214
14119,2,190.86424594376803
1412,2,23.582269021062313
14120,2,190.86424594376803
14121,3,191.79475750916274
14122,2,191.16560587120563
14123,2,191.16560587120563
14124,2,191.16560587120563
14125,2,191.16560587120563
14126,2,191.16560587120563
14127,1,190.23509430581092
14128,1,190.23509430581092
14129,2,191.16560587120563
1413,2,1.8764680209436948
14130,0,0
14131,1,190.23509430581092
14132,1,190.23509430581092
14133,1,190.23509430581092
14134,1,190.23509430581092
14135,3,191.67559511274214
14136,2,1.0323225634059985
14137,1,0.5223333218694781
14138,1,190.23509430581092
14139,1,190.23509430581092
1414,1,0.669361621872423
14140,1,190.23509430581092
14141,1,190.23509430581092
14142,1,190.23509430581092
14143,1,190.23509430581092
14144,2,3.834434052950237
14145,2,192.1430469531026
14146,2,192.1430469531026
14147,2,192.1430469531026
14148,2,3.834434052950237
14149,2,3.834434052950237
1415,3,6.902297545191043
14150,3,5.2792057092592115
14151,4,6.791547702566721
14152,2,3.834434052950237
14153,2,192.1430469531026
14154,2,192.1430469531026
14155,1,190.23509430581092
14156,3,193.6553889464101
14157,3,5.346776046257745
14158,3,5.346776046257745
14159,3,193.6553889464101
1416,1,5.0258295242473485
14160,2,191.74743629911842
14161,1,190.23509430581092
14162,2,191.74743629911842
14163,2,191.74743629911842
14164,1,1.5123419933075086
14165,2,3.420294640599191
14166,1,1.5123419933075086
14167,1,1.5123419933075086
14168,2,191.74743629911842
14169,3,209.26451409754085
1417,1,22.91290739918989
14170,1,1.444771656308975
14171,2,3.371253061967529
14172,2,3.371253061967529
14173,3,5.2792057092592115
14174,3,5.2792057092592115
14175,3,5.2792057092592115
14176,3,5.2792057092592115
14177,3,5.2792057092592115
14178,3,5.2792057092592115
14179,4,6.791547702566721
1418,1,22.91290739918989
14180,3,5.2792057092592115
14181,2,3.371253061967529
14182,3,4.883595055275038
14183,3,4.865066296908166
14184,2,2.957113649616484
14185,2,2.957113649616484
14186,1,1.444771656308975
14187,4,7.778713049117872
14188,2,2.4236150198720394
14189,2,2.4236150198720394
1419,1,22.91290739918989
14190,1,1.341348640407808
14191,1,1.341348640407808
14192,1,1.341348640407808
14193,2,2.1648362366801592
14194,2,2.786120296716783
14195,5,9.12006168952568
14196,3,6.978080548789958
14197,5,9.421244403859065
14198,5,9.421244403859065
14199,3,7.8605069120156585
142,3,7.522370066888336
1420,1,22.91290739918989
14200,3,3.7649636602798475
14201,3,3.0356046303743494
14202,3,3.427947926021693
14203,3,3.427947926021693
14204,1,1.7059139594980515
14205,3,4.561912686161744
14206,4,9.60646128265802
14207,5,9.421244403859065
14208,4,7.675290033216705
14209,4,7.778713049117872
1421,0,0
14210,4,8.079895763451256
14211,3,4.561912686161744
14212,2,2.8159583155193832
14213,2,2.8159583155193832
14214,2,3.0472625999058596
14215,3,45.768828108348316
14216,3,45.768828108348316
14217,2,45.802541326491024
14218,3,46.41453093699334
14219,2,4.157033546590805
1422,3,6.902297545191043
14220,1,0.61198961050231
14221,2,4.157033546590805
14222,3,3.427947926021693
14223,2,2.3179035700003614
14224,1,1.1100443560213316
14225,1,1.1100443560213316
14226,2,1.7220339665236417
14227,1,42.723776688408854
14228,1,42.723776688408854
14229,1,42.723776688408854
1423,3,6.902297545191043
14230,1,42.723776688408854
14231,1,42.723776688408854
14232,1,42.723776688408854
14233,1,1.1100443560213316
14234,0,0
14235,1,42.723776688408854
14236,1,42.723776688408854
14237,1,1.1100443560213316
14238,1,1.1100443560213316
14239,2,6.559198682752159
1424,3,6.902297545191043
14240,3,7.1074094964718455
14241,2,2.2941651843620465
14242,0,0
14243,1,1.1100443560213316
14244,1,1.1100443560213316
14245,0,0
14246,0,0
14247,0,0
14248,1,3.470038767543342
14249,2,6.559198682752159
1425,3,6.902297545191043
14250,5,8.628106577170943
14251,4,8.079895763451256
14252,1,0.6972094844267471
14253,4,8.033361497924455
14254,4,7.804618980898592
14255,2,4.018249581263028
14256,3,5.99294646893125
14257,2,2.5229077013879087
14258,2,4.018249581263028
14259,2,4.018249581263028
1426,3,6.902297545191043
14260,2,4.018249581263028
14261,2,2.141981140735722
14262,2,3.4870388809757307
14263,1,1.9746968876682223
14264,2,3.896850837132428
14265,3,6.333941392808897
14266,4,8.308638280477119
14267,2,2.5229077013879087
14268,2,3.896850837132428
14269,3,4.776428448168096
1427,3,6.902297545191043
14270,5,7.323467219901551
14271,6,8.552653802915547
14272,3,4.776428448168096
14273,4,5.867080213165353
14274,4,5.867080213165353
14275,6,8.776322062191717
14276,7,9.811018840617663
14277,7,9.811018840617663
14278,7,9.811018840617663
14279,6,8.776322062191717
1428,3,6.902297545191043
14280,1,1.5123419933075086
14281,2,2.5470387717334555
14282,2,2.5470387717334555
14283,2,2.5470387717334555
14284,2,2.5470387717334555
14285,2,2.5470387717334555
14286,3,4.469192721197661
14287,4,5.348770332233329
14288,3,4.469192721197661
14289,5,7.323467219901551
1429,3,6.902297545191043
14290,4,5.348770332233329
14291,4,5.348770332233329
14292,6,7.848133174783388
14293,7,9.34866394625695
14294,8,10.913481827448868
14295,7,8.938784939780644
14296,7,8.938784939780644
14297,7,8.938784939780644
14298,8,10.913481827448868
14299,3,209.26451409754085
143,3,7.522370066888336
1430,3,6.902297545191043
14300,4,210.2992108759668
14301,3,192.7821330775444
14302,3,192.7821330775444
14303,2,207.75217210423335
14304,2,18.61954078525363
14305,2,2.137159765257151
14306,5,6.58976813708127
14307,3,3.7880365765813973
14308,1,1.1024629868312041
14309,1,17.517077798422427
1431,3,6.902297545191043
14310,2,207.75217210423335
14311,1,190.23509430581092
14312,1,190.23509430581092
14313,0,0
14314,2,207.75217210423335
14315,1,17.517077798422427
14316,1,17.517077798422427
14317,1,17.517077798422427
14318,2,2.5470387717334555
14319,4,210.2992108759668
1432,2,6.23293592331862
14320,4,5.046401614283514
14321,0,0
14322,1,1.1024629868312041
14323,0,0
14324,1,17.517077798422427
14325,0,0
14326,0,0
14327,0,0
14328,0,0
14329,0,0
1433,1,5.0258295242473485
14330,0,0
14331,1,1.1024629868312041
14332,1,0.8288401806158013
14333,1,0.8288401806158013
14334,0,0
14335,0,0
14336,1,0.8288401806158013
14337,0,0
14338,1,0.8288401806158013
14339,1,0.8288401806158013
1434,1,5.0258295242473485
14340,1,0.8288401806158013
14341,0,0
14342,0,0
14343,0,0
14344,0,0
14345,6,7.904088161354698
14346,6,7.904088161354698
14347,5,5.981934211890493
14348,3,4.011704835857568
14349,2,2.7533397981554506
1435,1,5.0258295242473485
14350,2,2.7533397981554506
14351,5,6.119138369841409
14352,6,6.998715980877075
14353,6,6.998715980877075
14354,1,1.0167817689865828
14355,3,3.9260236180129464
14356,3,2.948084936433588
14357,2,1.8456219496023842
14358,1,0.8288401806158013
14359,2,4.018249581263028
1436,1,5.0258295242473485
14360,3,4.920363456252543
14361,3,4.920363456252543
14362,2,2.8768107626577373
14363,5,7.12544525086747
14364,6,8.776322062191717
14365,1,1.0167817689865828
14366,2,1.9188956439760978
14367,1,0.9021138749895151
14368,2,2.269622296983702
14369,5,8.783639497158571
1437,1,5.0258295242473485
14370,4,7.253700791989069
14371,4,7.253700791989069
14372,3,6.351586916999554
14373,2,2.881548149456212
14374,3,4.411486854625714
14375,4,5.31360072961523
14376,4,5.31360072961523
14377,3,3.7995610021532045
14378,3,3.7995610021532045
14379,0,0
1438,2,6.23293592331862
14380,1,42.723776688408854
14381,0,0
14382,1,42.723776688408854
14383,0,0
14384,0,0
14385,0,0
14386,0,0
14387,0,0
14388,0,0
14389,0,0
1439,2,6.23293592331862
14390,0,0
14391,1,3.470038767543342
14392,1,3.470038767543342
14393,0,0
14394,0,0
14395,0,0
14396,0,0
14397,0,0
14398,1,0.9092909872888587
14399,1,0.9092909872888587
144,3,7.522370066888336
1440,1,5.0258295242473485
14400,1,0.9092909872888587
14401,2,2.423330714750884
14402,4,5.320777841914573
14403,3,4.411486854625714
14404,3,4.411486854625714
14405,4,5.31360072961523
14406,1,1.5299387051695026
14407,1,1.0167817689865828
14408,1,1.0167817689865828
14409,1,1.0167817689865828
1441,1,5.0258295242473485
14410,0,0
14411,0,0
14412,0,0
14413,1,1.5299387051695026
14414,1,1.0167817689865828
14415,2,1.8456219496023842
14416,2,1.8456219496023842
14417,2,1.8456219496023842
14418,1,0.8288401806158013
14419,1,0.8288401806158013
1442,1,5.0258295242473485
14420,1,0.8288401806158013
14421,1,1.0167817689865828
14422,0,0
14423,1,0.8288401806158013
14424,0,0
14425,0,0
14426,0,0
14427,0,0
14428,0,0
14429,0,0
1443,1,5.0258295242473485
14430,0,0
14431,0,0
14432,0,0
14433,0,0
14434,0,0
14435,0,0
14436,0,0
14437,0,0
14438,0,0
14439,0,0
1444,1,5.0258295242473485
14440,0,0
14441,0,0
14442,0,0
14443,0,0
14444,0,0
14445,1,0.8789679647576064
14446,1,0.8789679647576064
14447,1,0.8789679647576064
14448,0,0
14449,1,0.8789679647576064
1445,2,6.23293592331862
14450,1,0.8789679647576064
14451,1,0.8789679647576064
14452,1,0.9092909872888587
14453,1,0.9092909872888587
14454,1,0.9092909872888587
14455,4,5.320777841914573
14456,3,4.411486854625714
14457,3,4.411486854625714
14458,3,3.953269419920386
14459,1,0.9092909872888587
1446,3,6.902297545191043
14460,1,0.9092909872888587
14461,1,0.9092909872888587
14462,0,0
14463,1,1.5299387051695026
14464,1,1.5299387051695026
14465,0,0
14466,0,0
14467,0,0
14468,0,0
14469,0,0
1447,3,6.902297545191043
14470,0,0
14471,0,0
14472,0,0
14473,0,0
14474,0,0
14475,0,0
14476,2,1.4588477022165898
14477,2,1.4588477022165898
14478,0,0
14479,1,0.7066959861626848
1448,2,6.23293592331862
14480,1,0.7066959861626848
14481,5,3.25801071115653
14482,4,2.5513147249938455
14483,0,0
14484,1,0.7066959861626848
14485,1,0.7066959861626848
14486,1,0.7066959861626848
14487,0,0
14488,2,1.6178987462705932
14489,2,1.6178987462705932
1449,3,6.902297545191043
14490,2,1.6178987462705932
14491,3,3.0397438168545254
14492,3,3.0397438168545254
14493,2,2.1652649708467537
14494,2,2.1652649708467537
14495,2,2.373794940624479
14496,0,0
14497,1,1.421845070583932
14498,1,1.421845070583932
14499,2,2.1652649708467537
145,3,7.522370066888336
1450,3,6.902297545191043
14500,3,3.0397438168545254
14501,1,1.421845070583932
14502,2,2.1652649708467537
14503,1,1.421845070583932
14504,1,1.421845070583932
14505,0,0
14506,2,1.6178987462705932
14507,1,0.8744788460077718
14508,1,0.8744788460077718
14509,1,0.8744788460077718
1451,1,5.0258295242473485
14510,1,0.8744788460077718
14511,0,0
14512,0,0
14513,0,0
14514,0,0
14515,0,0
14516,1,0.8744788460077718
14517,0,0
14518,0,0
14519,0,0
1452,1,5.0258295242473485
14520,0,0
14521,0,0
14522,0,0
14523,0,0
14524,0,0
14525,0,0
14526,0,0
14527,0,0
14528,0,0
14529,0,0
1453,1,5.0258295242473485
14530,1,1.179194839099422
14531,0,0
14532,2,4.461674690103368
14533,0,0
14534,0,0
14535,1,0.6534095751754008
14536,1,0.6534095751754008
14537,0,0
14538,0,0
14539,0,0
1454,1,5.0258295242473485
14541,3,5.914232487092796
14542,3,5.914232487092796
14543,2,4.461674690103368
14544,1,3.773558135984372
14545,3,5.914232487092796
14546,0,0
14547,1,1.1207118958155624
14548,0,0
14549,0,0
1455,1,5.0258295242473485
14550,0,0
14551,1,0.6417009037134238
14552,2,1.8069822316722595
14553,2,1.8069822316722595
14554,2,1.8069822316722595
14555,2,1.8069822316722595
14556,1,1.179194839099422
14557,2,2.6317526360888497
14558,1,1.179194839099422
14559,1,1.179194839099422
1456,0,0
14560,1,1.179194839099422
14561,2,2.6317526360888497
14562,2,1.8432436107871706
14563,1,0.6277873925728374
14564,2,1.8432436107871706
14565,2,1.8432436107871706
14566,1,1.2154562182143331
14567,1,1.2154562182143331
14568,1,0.6277873925728374
14569,1,0.6277873925728374
1457,1,5.0258295242473485
14570,1,0.7891445977868978
14571,1,1.2154562182143331
14572,0,0
14573,1,1.2154562182143331
14574,2,1.8432436107871706
14575,1,1.2154562182143331
14576,1,1.2154562182143331
14577,1,1.2154562182143331
14578,1,1.2154562182143331
14579,1,1.2154562182143331
1458,1,5.0258295242473485
14580,0,0
14581,0,0
14582,0,0
14583,1,1.4248547319605946
14584,1,1.4248547319605946
14585,2,2.3299408669002353
14586,2,2.3299408669002353
14587,1,1.4248547319605946
14588,0,0
14589,1,0.9050861349396407
1459,1,5.0258295242473485
14590,0,0
14591,0,0
14592,0,0
14593,1,1.421845070583932
14594,0,0
14595,0,0
14596,1,1.4248547319605946
14597,2,3.0822943904347717
14598,2,3.0822943904347717
14599,2,3.0822943904347717
146,3,7.522370066888336
1460,1,5.0258295242473485
14600,0,0
14601,0,0
14602,0,0
14603,0,0
14604,1,1.657439658474177
14605,1,1.657439658474177
14606,1,1.657439658474177
14607,2,3.0822943904347717
14608,0,0
14609,0,0
1461,1,5.0258295242473485
14610,1,1.657439658474177
14611,0,0
14612,1,1.657439658474177
14613,1,1.657439658474177
14614,1,1.657439658474177
14615,1,1.657439658474177
14616,0,0
14617,0,0
14618,3,3.9873805253744123
14619,2,3.0822943904347717
1462,1,5.0258295242473485
14620,0,0
14621,0,0
14622,0,0
14623,0,0
14624,1,0.7030139501513913
14625,1,0.7030139501513913
14626,1,0.7030139501513913
14627,0,0
14628,0,0
14629,0,0
1463,1,5.0258295242473485
14630,0,0
14631,0,0
14632,0,0
14633,0,0
14634,0,0
14635,0,0
14636,0,0
14637,0,0
14638,0,0
14639,0,0
1464,0,0
14640,0,0
14641,0,0
14642,0,0
14643,0,0
14644,0,0
14645,1,2.971349380913656
14646,0,0
14647,0,0
14648,2,12.496821435590833
14649,0,0
1465,0,0
14650,0,0
14651,0,0
14652,2,3.714047363698194
14653,2,3.714047363698194
14654,2,3.714047363698194
14655,0,0
14656,0,0
14657,3,4.341901840950959
14658,1,0.6278544772527647
14659,2,8.519629406725196
1466,0,0
14660,1,0.9050861349396407
14661,1,0.9050861349396407
14662,1,0.9050861349396407
14663,1,0.9050861349396407
14664,2,5.510132641058043
14665,2,5.510132641058043
14666,1,4.605046506118402
14667,1,4.605046506118402
14668,2,12.496821435590833
14669,2,8.519629406725196
1467,1,1.1130984541633748
14670,2,8.519629406725196
14671,2,12.496821435590833
14672,1,4.605046506118402
14673,1,4.605046506118402
14674,0,0
14675,0,0
14676,1,7.891774929472431
14677,2,8.519629406725196
14678,1,0.6278544772527647
14679,0,0
1468,1,1.1130984541633748
14680,1,0.854371070325235
14681,1,0.854371070325235
14682,0,0
14683,0,0
14684,0,0
14685,0,0
14686,0,0
14687,0,0
14688,1,4.605046506118402
14689,1,0.7891445977868978
1469,1,1.1130984541633748
14690,1,0.7891445977868978
14691,1,0.7891445977868978
14692,1,0.7891445977868978
14693,1,0.7891445977868978
14694,1,0.7891445977868978
14695,1,0.7891445977868978
14696,0,0
14697,0,0
14698,1,0.6277873925728374
14699,1,1.1359288932583296
147,3,6.347163217777139
1470,1,1.1130984541633748
14700,1,1.1359288932583296
14701,0,0
14702,1,1.1359288932583296
14703,1,1.1359288932583296
14704,1,1.1359288932583296
14705,1,1.1359288932583296
14706,1,1.1359288932583296
14707,1,1.1359288932583296
14708,0,0
14709,0,0
1471,2,2.217248887958296
14710,0,0
14711,2,4.059253311964276
14712,2,4.059253311964276
14713,2,4.059253311964276
14714,4,5.922030893052614
14715,3,5.28032998933919
14716,1,2.2170737481219347
14717,1,2.2170737481219347
14718,2,3.4381504254968487
14719,3,5.28032998933919
1472,1,1.1130984541633748
14720,4,7.165497265218751
14721,2,3.4381504254968487
14722,3,5.323317701376411
14723,2,3.4381504254968487
14724,0,0
14725,2,3.4381504254968487
14726,1,1.2210766773749142
14727,0,0
14728,1,1.1207118958155624
14729,2,1.7741214709909632
1473,1,1.1556622935014778
14730,0,0
14731,0,0
14732,0,0
14733,2,1.7624127995289862
14734,2,1.7624127995289862
14735,3,3.6045923633713275
14736,3,4.7009542156777
14737,0,0
14738,2,2.558441077369201
14739,2,2.558441077369201
1474,1,1.1556622935014778
14740,0,0
14741,0,0
14742,0,0
14743,2,2.1406938473152928
14744,0,0
14745,1,0.9456949873291655
14746,0,0
14747,2,1.9745200600710697
14748,2,2.1406938473152928
14749,2,1.9745200600710697
1475,0,0
14750,2,1.4338759710562416
14751,3,2.6036274196158162
14752,3,2.6036274196158162
14753,3,2.6036274196158162
14754,4,3.5745698183715344
14755,3,2.9454624588267877
14756,1,0.970942398755718
14757,1,0.6291073595447466
14758,0,0
14759,0,0
1476,2,1.6694565574415494
14760,0,0
14761,0,0
14762,0,0
14763,1,1.40969484529458
14764,1,1.1738833872903138
14765,0,0
14766,0,0
14767,2,2.456875594382547
14768,0,0
14769,0,0
1477,2,1.8683466301499982
14770,0,0
14771,1,1.40969484529458
14772,1,1.40969484529458
14773,0,0
14774,0,0
14775,0,0
14776,0,0
14777,1,3.127802373616584
14778,1,3.127802373616584
14779,0,0
1478,2,1.8683466301499982
14780,0,0
14781,1,3.127802373616584
14782,1,3.127802373616584
